InvoiceNo,Description,UnitPrice,CustomerID,Country,Category,
22605,WOODEN CROQUET GARDEN SET,224250,13030,United Kingdom,Hobi,
47504,ENGLISH ROSE GARDEN SECATEURS,29250,15460,United Kingdom,Hobi,
22824,3 TIER SWEETHEART GARDEN SHELF,539250,15464,United Kingdom,Hobi,
22525,CHILDRENS GARDEN GLOVES PINK,15900,12415,Australia,Hobi,
22487,WHITE WOOD GARDEN PLANT LADDER,149250,16473,United Kingdom,Hobi,
22275,"Dell 27 LED backlit LCD Monitor SE2719H IPS Full HD 1080p 1920 x 1080 at 60 Hz HDMI VGA,Black",2250000,13952,United Kingdom,Elektronik,
22106,"LG 24M47VQ 24-Inch LED-lit Monitor, Black",1500000,13920,United Kingdom,Elektronik,
21938,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",1499850,13888,United Kingdom,Elektronik,
21769,"Amazon Basics Microwave, Small, 0.7 Cu. Ft, 700W, Works with Alexa",899850,13855,United Kingdom,Elektronik,
21601,"Apple TV 4K (32GB, Latest Model)",2535000,13823,United Kingdom,Elektronik,
33076,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",1409850,13791,United Kingdom,Elektronik,
29143,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,824850,13758,United Kingdom,Elektronik,
24118,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,2099850,13726,United Kingdom,Elektronik,
24290,"Roku Smart Soundbar, 4K/HD/HDR Streaming Media Player & Exceptional Audio Includes Roku Voice Remote",2549100,13693,France,Elektronik,
25013,Standard USB 2.0 Cable AM To AF Extension For Computer,37440,13751,France,Elektronik,
26109,M90 Wired Mouse,52020,13722,United Kingdom,Elektronik,
24776,K120 USB Keyboard Wired,114480,13694,United Kingdom,Elektronik,
27681,Zeb Rise Wired 1200 DPI USB Optical High Precision Mouse,30240,13666,United Kingdom,Elektronik,
25891,"Rechargeable Battery AA 700 Mah With Charger, BP4",113220,13637,United Kingdom,Elektronik,
23123,Eneloop Rechargeable Battery AA,71820,13609,United Kingdom,Elektronik,
22141,2 Pin Twist 5 Meter Extension Box 1084,62820,13580,United Kingdom,Elektronik,
23551,4 Socket Power Strip/Cord With 2 Meter Wire 1079,77220,13552,United Kingdom,Elektronik,
24145,"Panasonic Portable AM / FM Radio, Battery Operated Analog Radio, AC Powered, Silver (RF-2400D)",434850,13524,United Kingdom,Elektronik,
26459,"havit HV-F2056 15.6""-17"" Laptop Cooler Cooling Pad - Slim Portable USB Powered (3 Fans), Black/Blue",280200,13495,United Kingdom,Elektronik,
22901,"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0020nr, Ceramic White)",3167700,13467,United Kingdom,Elektronik,
85014,RED RETROSPOT UMBRELLA,90000,12431,Australia,Travel,
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,75000,18011,United Kingdom,Travel,
21786,POLKADOT RAIN HAT,6300,12433,Norway,Travel,
23391,I LOVE LONDON MINI BACKPACK,62250,17837,United Kingdom,Travel,
84872,TEATIME FUNKY FLOWER BACKPACK FOR 2,254250,14534,United Kingdom,Travel,
21738,COSY SLIPPER SHOES SMALL RED,44250,17920,United Kingdom,Travel,
21739,COSY SLIPPER SHOES SMALL GREEN,44250,17920,United Kingdom,Travel,
51008,AFGHAN SLIPPER SOCK PAIR,51750,13569,United Kingdom,Travel,
22633,HAND WARMER UNION JACK,27750,17850,United Kingdom,Travel,
22866,HAND WARMER SCOTTY DOG DESIGN,27750,13408,United Kingdom,Travel,
22632,HAND WARMER RED POLKA DOT,27750,17850,United Kingdom,Travel,
22867,HAND WARMER BIRD DESIGN,27750,12791,Netherlands,Travel,
70007,HI TEC ALPINE HAND WARMER,24750,17897,United Kingdom,Travel,
22311,OFFICE MUG WARMER BLACK+SILVER,44250,13263,United Kingdom,Travel,
20780,BLACK EAR MUFF HEADPHONES,82350,14606,United Kingdom,Travel,
22654,DELUXE SEWING KIT,74250,17511,United Kingdom,Travel,
22652,TRAVEL SEWING KIT,24750,13408,United Kingdom,Travel,
84874,BLUE TRAVEL FIRST AID KIT,24750,16326,United Kingdom,Travel,
21787,RAIN PONCHO RETROSPOT,12750,12567,France,Travel,
21785,RAIN PONCHO,12750,12748,United Kingdom,Travel,
30987,Women Fashion Loose Lace Blouse V Neck Bat Sleeves T Shirt Hollow Out Tops Plus Size XS-8XL,105000,13163,United Kingdom,Baju,
87192,Plus Size 4XL 5XL Chinese Clothing Shirts for Men Cotton Linen Shirt Tops Summer,210000,12848,United Kingdom,Baju,
32349,Trend Summer New Design Letter Printed Women T-shirts Deep V-neck Sleeveless Shirts Casual Tank Tops,120000,12533,United Kingdom,Baju,
29478,Women Summer Printed Plus Size Loose Casual Trousers Harlan Pants Long Pants,165000,12217,United Kingdom,Baju,
21562,HAWAIIAN GRASS SKIRT,18750,15805,United Kingdom,Baju,
29842,Fashion Women Summer Sleeveless Dresses V Neck Backless Lace Dress Ladies Beach Dresses White Dress,195000,17542,Netherlands,Baju,
24644,Summer mens cool sport suit Sports Wear Casual Jogging Suits Short Sleeve Outfit Sets,240000,16437,United Kingdom,Baju,
34987,Summer Fashion Men'S Sport Athletic Shorts Pants Men Casual Print,195000,15234,United Kingdom,Baju,
22913,RED COAT PARIS FASHION,74250,13047,United Kingdom,Baju,
22912,YELLOW COAT PARIS FASHION,74250,13047,United Kingdom,Baju,
22914,BLUE COAT PARIS FASHION,74250,14307,United Kingdom,Baju,
49886,EthnoVogue Women Beige & Grey Made to Measure Custom Made Kurta Set with Jacket,1045800,14679,United Kingdom,Baju,
29890,Parx Men Brown Tapered Fit Solid Regular Trousers,119520,13787,Netherlands,Baju,
27659,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Low Distress Ankle-length Stretchable Jeans,202320,18761,United Kingdom,Baju,
25987,Campus Sutra Men White & Blue Regular Fit Colourblocked Casual Shirt,86220,17937,United Kingdom,Baju,
25988,ColorPlus Men Blue Regular Fit Checked Formal Trousers,215820,17313,United Kingdom,Baju,
22457,Campus Sutra Men Red & Black Standard Regular Fit Checked Casual Shirt,125820,13098,United Kingdom,Baju,
48768,HARBORNBAY Women Red & Silver Printed Round Neck T-shirt,72180,14981,United Kingdom,Baju,
43298,Hypernation Women Blue Solid Open Front Shrug,143460,13087,United Kingdom,Baju,
38981,Ginger by Lifestyle Women White Regular Fit Printed Casual Shirt,188820,14087,United Kingdom,Baju,
32818,Piano (Malcom Mendis Piano),6370000,13524,United Kingdom,Musik,
32819,Yamaha Semi Acoustic Guitars,1764000,13524,United Kingdom,Musik,
32820,Yamaha PSR 433 Keyboard,2695000,13524,United Kingdom,Musik,
32821,Yamaha SL380 Les Paul Electric Guitar,3822000,12567,United Kingdom,Musik,
32822,Yamaha SL400 Les Paul Electric Guitar,3822000,12567,United Kingdom,Musik,
32823,Supreme Lark violin,294000,12567,United Kingdom,Musik,
32824,YAMAHA PSR -EW400 keyboard,3528000,16473,United Kingdom,Musik,
32825,Tascam US122MKII USB Audio/Midi Interface,661500,16473,United Kingdom,Musik,
32826,Clayderman Piano ( Peterson Center ),8085000,14156,United Kingdom,Musik,
32827,Saxophone - Soprano,3430000,14156,United Kingdom,Musik,
32828,Yamaha Clavinova CVP-206 Digital Piano,9310000,14307,United Kingdom,Musik,
32829,Electric Drum Set ( Brand New ),906500,16402,United Kingdom,Musik,
32830,Yamaha CX40 Classical Guitar,1225000,15365,United Kingdom,Musik,
32831,Acoustic Guitar Parkwood W81-OP,931000,17050,United Kingdom,Musik,
32832,KORG AX1000G Multi effect pedal,980000,16418,United Kingdom,Musik,
32833,Greco 4 strings Bass guitar (powered),2205000,16418,United Kingdom,Musik,
32834,Music Man Stingray 3 EQ H American Bass Guitar,13475000,16418,United Kingdom,Musik,
32835,Denon Amplifier,1225000,16244,United Kingdom,Musik,
32836,Olan 450W Buffels with Amplifier,2450000,16244,United Kingdom,Musik,
32837,Rowell Trumpet with Box ( Silver ),882000,16244,United Kingdom,Musik,
45178,"Mountain Bike-100 Silver, 38",51000000,16255,United Kingdom,Transportasi,
45179,"Mountain Bike-100 Black, 48",50625000,13268,United Kingdom,Transportasi,
45180,"Mountain Bike-200 Silver, 38",34800000,17841,United Kingdom,Transportasi,
45181,"Mountain Bike-100 Black, 44",50625000,14390,France,Transportasi,
45182,"Mountain Bike-200 Black, 46",34425000,14390,United Kingdom,Transportasi,
45183,"Mountain Bike-400-W Silver, 46",11535000,14646,United Kingdom,Transportasi,
45184,"Mountain Bike-500 Silver, 40",8475000,14390,Germany,Transportasi,
45185,"Mountain Bike-500 Silver, 44",8475000,13108,United Kingdom,Transportasi,
45186,"Road Bike-750 Black, 58",8100000,14646,United Kingdom,Transportasi,
45187,"Road Bike-150 Red, 62",53670000,13108,United Kingdom,Transportasi,
45624,Chevrolet Cavalier,198900000,15525,United Kingdom,Transportasi,
45625,Chevrolet Malibu,248025000,13722,United Kingdom,Transportasi,
45626,Chevrolet Metro,138525000,13524,United Kingdom,Transportasi,
45627,Saturn SL,160275000,13569,United Kingdom,Transportasi,
45628,Toyota Tacoma,172920000,15365,United Kingdom,Transportasi,
45629,Nissan Sentra,202485000,13524,United Kingdom,Transportasi,
45630,Mitsubishi Mirage,209805000,14388,United Kingdom,Transportasi,
45631,Hyundai Elantra,176985000,13569,United Kingdom,Transportasi,
45632,Hyundai Accent,145485000,15805,United Kingdom,Transportasi,
45633,Dodge Viper,1045875000,15464,United Kingdom,Transportasi,
21980,Canon PowerShot 350,2235000,12533,United Kingdom,Kamera,
21981,Canon PowerShot 600,2085000,17920,United Kingdom,Kamera,
21982,Canon PowerShot A300,2085000,16244,United Kingdom,Kamera,
21983,Canon EOS 20Da,19485000,13855,United Kingdom,Kamera,
21984,Canon EOS D30,8235000,13726,United Kingdom,Kamera,
21985,Canon PowerShot Pro70,2985000,12433,United Kingdom,Kamera,
21986,Canon PowerShot S500,2235000,13666,United Kingdom,Kamera,
21987,Canon PowerShot SX100 IS,4485000,13030,United Kingdom,Kamera,
21988,Casio Exilim EX-P505,3735000,14679,United Kingdom,Kamera,
21989,Casio Exilim EX-V7,4485000,17841,United Kingdom,Kamera,
21990,Casio Exilim EX-S770,3735000,13108,United Kingdom,Kamera,
21991,Casio Exilim EX-Z750,4935000,15460,United Kingdom,Kamera,
21992,Epson PhotoPC L-500V,2385000,12567,France,Kamera,
21993,Epson PhotoPC 500,3435000,13772,United Kingdom,Kamera,
21994,Fujifilm FinePix 40i,2535000,17850,United Kingdom,Kamera,
21995,Fujifilm Finepix 30i,2985000,18011,United Kingdom,Kamera,
21996,Fujifilm FinePix 3800,5985000,12433,Norway,Kamera,
21997,Fujifilm FinePix F10 Zoom,2685000,13467,United Kingdom,Kamera,
21998,Fujifilm FinePix F410 Zoom,2535000,13552,United Kingdom,Kamera,
21999,Fujifilm FinePix S3000 Z,3435000,13552,United Kingdom,Kamera,
